	PD_whole_tree	chao1	observed_otus	shannon	simpson
IMP000.L.T36	32.34206	241.0	241.0	5.36133674656	0.952246393393
CS.322	33.85953	223.0	223.0	5.22102691339	0.952589121007
CS.086	29.66666	210.0	210.0	5.1147931158	0.929728274144
CS.341	35.63022	261.0	261.0	4.81208397032	0.930144443589
CS.142	34.12261	225.0	225.0	5.34248636008	0.960667614774
CS.140	33.83826	254.0	254.0	5.42573327294	0.95613319093
L.005.M6	29.42663	207.0	207.0	4.54961444447	0.906196477772
CS.055	28.54789	202.0	202.0	5.1757317128	0.943443517458
CS.155	33.79933	254.0	254.0	5.45479217436	0.95756289032
CS.087	29.49062	196.0	196.0	4.40658773022	0.882454429462
IMP000.L.T09	33.08378	238.0	238.0	5.10658193043	0.935487819149
IMP000.L.T04	33.57579	233.0	233.0	5.31192212424	0.951338426395
CS.194	28.61333	201.0	201.0	4.54371688426	0.928734799596
L.007.M6	39.30992	248.0	248.0	4.87361897402	0.923061016894
CS.118	27.52738	186.0	186.0	4.72319394246	0.910579473213
L.025.M3	31.23695	230.0	230.0	5.18540290852	0.938495687498
CS.137	43.07354	311.0	311.0	5.13928770203	0.949109885912
T.CS.045	33.15727	211.0	211.0	4.41385928758	0.880014147414
L.025.M5	33.00403	250.0	250.0	5.38155256998	0.95688942425
T.CS.043	33.63061	239.0	239.0	4.83515617949	0.918745826859
CS.160	30.34864	214.0	214.0	5.02137453331	0.926740057301
CS.117	31.57784	219.0	219.0	4.65086413142	0.895002430628
L.005.M2	31.23831	230.0	230.0	4.81482224755	0.918208994586
T.CS.004	35.26277	266.0	266.0	5.12371883687	0.944623273947
CS.283	26.42369	169.0	169.0	5.27833480755	0.958258107401
IMP000.L.T38	32.58403	241.0	241.0	5.14389642556	0.943869700168
CS.043	31.26804	211.0	211.0	5.58648226335	0.961890712139
CS.130	33.27867	223.0	223.0	5.23781701917	0.944140823593
T.CS.084	29.09562	200.0	200.0	5.00903660002	0.922563093018
L.005.M5	33.39439	241.0	241.0	4.68016140806	0.91872765837
T.CS.047	37.65966	258.0	258.0	5.50395324259	0.957229773792
L.008.M6	32.11816	226.0	226.0	5.31014612617	0.946564251982
IMP000.L.T29	35.61942	265.0	265.0	5.35054330368	0.954777443427
CS.365	29.67791	211.0	211.0	4.66584010933	0.888167604979
T.CS.136	35.4082	254.0	254.0	4.30120685752	0.865967573097
T.CS.065	34.17329	214.0	214.0	4.56655240491	0.909247958321
T.CS.141	29.54182	187.0	187.0	4.46029122379	0.917084449625
CS.275	33.88849	259.0	259.0	5.57576107187	0.965872656377
T.CS.096	35.13444	232.0	232.0	4.9421671615	0.924708873915
IMP000.L.T05	35.45362	258.0	258.0	5.35715543894	0.950169816214
CS.198	33.83876	248.0	248.0	4.88470605418	0.928109432734
CS.094	20.7595	130.0	130.0	4.0378723455	0.867315302247
CS.063	30.9111	200.0	200.0	5.40359894938	0.952187749651
L.012.M2	31.21755	232.0	232.0	5.37626365047	0.956912205174
L.011.M1	31.3074	205.0	205.0	5.09080308487	0.940984716012
CS.293	36.99774	240.0	240.0	4.61796124611	0.914081464906
CS.153	33.45154	248.0	248.0	5.42755205983	0.940348143171
T.CS.089	42.6228	284.0	284.0	5.2607985308	0.939786904387
T.CS.151	31.65444	215.0	215.0	4.50868909926	0.904450204411
T.CS.049	34.97198	260.0	260.0	5.01286952822	0.939763714739
IMP000.L.T06	39.18685	296.0	296.0	5.57037887311	0.958422318825
CS.044	29.74419	203.0	203.0	4.67394737268	0.906088032326
CS.319	27.84135	217.0	217.0	5.0721112931	0.940015651875
T.CS.023	35.05868	249.0	249.0	4.91734119052	0.945450855723
IMP000.L.T40	28.83448	220.0	220.0	5.19388945305	0.943487883108
CS.260	32.6989	212.0	212.0	5.14048483525	0.946846298746
L.006.M2	33.88991	210.0	210.0	4.91487607789	0.943654933107
T.CS.140	28.13924	208.0	208.0	4.56733088109	0.90719774011
CS.339	30.59431	192.0	192.0	4.28426659559	0.89692559539
CS.302	28.98127	216.0	216.0	4.86502897043	0.944517557381
CS.045	26.78073	201.0	201.0	5.48221163	0.957879065912
CS.358	24.90607	162.0	162.0	4.4008241686	0.906089518993
T.CS.143	34.73913	250.0	250.0	4.89457346282	0.909862952548
CS.151	34.86285	224.0	224.0	5.43538640408	0.954022130171
IMP000.L.T28	31.18965	246.0	246.0	5.42628889896	0.955627163785
CS.335	27.5649	201.0	201.0	4.451790592	0.926529399369
CS.239	34.77452	237.0	237.0	5.53216876423	0.950847714312
CS.241	31.27058	180.0	180.0	4.76947891447	0.9227724233
T.CS.042	33.40928	237.0	237.0	5.08185520612	0.913274113778
IMP000.L.T02	34.74417	269.0	269.0	5.52531821054	0.956023764013
CS.343	29.60557	223.0	223.0	5.09882322051	0.949973970908
L.006.M3	35.77155	241.0	241.0	5.03313760401	0.936052724499
CS.083	37.82776	276.0	276.0	5.87385284537	0.968786494362
T.CS.051	40.58565	274.0	274.0	4.73893403024	0.915812607943
CS.006	31.45718	212.0	212.0	4.83876033724	0.91072871373
L.006.M4	36.08896	267.0	267.0	4.89495505675	0.938095748243
T.CS.142	35.72407	238.0	238.0	4.61851740714	0.913313192177
L.012.M6	32.44588	208.0	208.0	5.68495763281	0.971301572905
CS.167	28.25745	161.0	161.0	4.36907854526	0.889843754512
L.005.M3	32.91239	225.0	225.0	4.86148208079	0.920416715703
CS.227	24.0904	162.0	162.0	4.74169305502	0.937074716946
CS.141	32.96761	237.0	237.0	5.11942157326	0.941006739829
CS.071	30.60157	204.0	204.0	5.29147598936	0.950809907152
CS.325	25.73603	169.0	169.0	4.42797580399	0.925130799734
IMP000.L.T03	29.51055	227.0	227.0	5.216003795	0.946210195625
CS.308.0	27.47894	180.0	180.0	4.43150575061	0.912621516638
T.CS.069	48.42839	346.0	346.0	5.46097698316	0.953382824474
IMP000.L.T39	31.54205	247.0	247.0	5.3201554547	0.952449396293
CS.123	30.83458	181.0	181.0	4.17748130842	0.851993926576
CS.008	30.2357	187.0	187.0	5.10144571035	0.940626883343
T.CS.139	41.42629	301.0	301.0	5.18502437257	0.933587240613
L.004.M6	35.76133	241.0	241.0	4.93192506281	0.925793379654
L.005.M4	33.54145	238.0	238.0	4.87991902563	0.921534344378
CS.203	27.20755	189.0	189.0	4.50175276787	0.887207206031
T.CS.138	34.51786	214.0	214.0	4.867426513	0.933031104882
L.006.M6	42.10299	297.0	297.0	5.55314358714	0.954572223454
CS.298	31.11809	212.0	212.0	5.35695487469	0.94587289928
T.CS.020	54.89473	351.0	351.0	5.447321231	0.956343013852
L.008.M2	29.90149	217.0	217.0	4.97205402801	0.931653704747
CS.285	26.04145	179.0	179.0	5.1216525555	0.956261182825
CS.109	37.36185	253.0	253.0	5.38154876388	0.938980703212
T.CS.095	34.04154	219.0	219.0	4.90075258259	0.925495360965
CS.240	33.52625	222.0	222.0	4.87494750344	0.929398024176
T.CS.003	40.52313	297.0	297.0	4.92289153519	0.932951312273
CS.033	33.55932	230.0	230.0	5.3076351929	0.952429879028
IMP000.L.T37	30.72411	224.0	224.0	5.20836141351	0.942615052059
CS.345.0	25.5624	166.0	166.0	4.43703542772	0.915640897012
T.CS.067	38.32799	277.0	277.0	4.26186075503	0.876269670117
CS.156	24.45463	145.0	145.0	4.53231676621	0.926620904042
CS.060	29.6009	198.0	198.0	5.32258815276	0.960722991193
CS.356	35.02982	253.0	253.0	4.59538569805	0.912319911098
IMP000.L.T18	31.22494	245.0	245.0	5.43528875436	0.953243331985
T.CS.090	27.04587	167.0	167.0	4.13942065672	0.860355625432
CS.105	36.72962	243.0	243.0	4.8346595485	0.910269820476
T.CS.008	30.06543	188.0	188.0	4.27659496277	0.857753688627
CS.085	37.33089	265.0	265.0	5.85957911446	0.96852464458
CS.199	29.05421	192.0	192.0	5.09446854195	0.945591512263
T.CS.146	29.28513	198.0	198.0	4.93361919458	0.933540092545
CS.093	31.89178	214.0	214.0	5.01151117555	0.923422117277
T.CS.009	41.58446	290.0	290.0	4.98755007091	0.922671073954
CS.110	29.92232	209.0	209.0	4.95773413096	0.932690810892
T.CS.150	32.44316	224.0	224.0	4.71557814496	0.911187337152
CS.172	33.45252	208.0	208.0	4.88615634296	0.914515530398
CS.380	33.3489	221.0	221.0	4.99959840189	0.93609942915
CS.041	25.92752	178.0	178.0	4.65699414572	0.906788838628
CS.334	31.0803	208.0	208.0	5.16723574232	0.95296218263
CS.231	28.67531	217.0	217.0	5.89602032256	0.972960339682
CS.011	38.56446	260.0	260.0	5.56878362146	0.950336783722
CS.007	32.37496	214.0	214.0	4.55765786845	0.885308169482
CS.379	29.34445	200.0	200.0	4.60697489601	0.931234401026
CS.224	29.38576	195.0	195.0	4.33016404506	0.892099396579
CS.200	36.38206	258.0	258.0	6.25734106421	0.97711623957
L.007.M4	34.31398	210.0	210.0	5.22467461351	0.945652675092
CS.294	27.85994	181.0	181.0	3.68529263603	0.863408564341
T.CS.071	36.11099	266.0	266.0	4.85296135843	0.912998282029
L.008.M3	29.25584	213.0	213.0	3.82449734751	0.860567279003
T.CS.133	44.61546	329.0	329.0	5.5802846656	0.963383378239
CS.382	29.82924	219.0	219.0	5.53035304642	0.961589789349
CS.158	29.11717	199.0	199.0	5.49599599476	0.962931748795
CS.017	24.71998	167.0	167.0	4.56777952823	0.896037403835
CS.175	26.05549	168.0	168.0	4.16810166302	0.908802649595
T.CS.144	32.43691	223.0	223.0	4.79105019306	0.926150348052
CS.091	29.44342	195.0	195.0	5.27848843074	0.956589491925
T.CS.094	35.90953	224.0	224.0	4.36470053033	0.891173105899
T.CS.097	30.72192	207.0	207.0	4.64373767539	0.90944491448
CS.357	31.13041	220.0	220.0	4.49960527317	0.903400911272
CS.025	31.9465	218.0	218.0	5.22903013769	0.935033100676
CS.196	34.24338	258.0	258.0	4.81828485242	0.936164577087
CS.248	32.56925	220.0	220.0	5.86168977582	0.97136490175
CS.067	26.12315	161.0	161.0	4.69880725046	0.935739187096
CS.090	34.64467	226.0	226.0	5.17367569279	0.942339229017
CS.133	31.32181	197.0	197.0	4.85814233054	0.93343553589
CS.039	28.31291	196.0	196.0	5.38380992986	0.954010747576
CS.068	26.75297	182.0	182.0	4.62767292747	0.925997965779
CS.022	25.41843	176.0	176.0	4.90052399813	0.945695549754
CS.193	35.24629	236.0	236.0	5.43661565247	0.963691823602
IMP000.L.T27	32.11333	243.0	243.0	5.16461597329	0.949830651335
IMP000.L.T19	34.87488	251.0	251.0	5.21688234919	0.945895054816
L.025.M4	29.6908	223.0	223.0	5.0634733669	0.937340996748
IMP000.L.T10	32.36573	249.0	249.0	5.27921806668	0.94591871858
CS.269	25.46956	163.0	163.0	4.55150693695	0.928306840301
CS.097	34.03041	237.0	237.0	5.1714260708	0.94520232652
CS.036	33.26558	235.0	235.0	5.59362605693	0.961908080917
CS.165	28.36147	199.0	199.0	5.1436196444	0.951036563867
L.012.M5	27.92152	201.0	201.0	5.06466378277	0.94944852815
CS.360	29.87008	202.0	202.0	5.61565778236	0.966201646697
CS.096	30.88177	203.0	203.0	5.57577528812	0.965039080794
CS.143	31.03911	215.0	215.0	5.43721491358	0.95546732812
CS.163	28.76292	208.0	208.0	4.94294993961	0.941785804974
T.CS.148	34.82605	233.0	233.0	4.70604390764	0.917317598651
CS.170	26.81525	163.0	163.0	4.97192740019	0.936826492745
CS.056	23.66853	166.0	166.0	5.55332212037	0.961079741407
CS.075	28.72188	189.0	189.0	5.18100788871	0.938431304026
CS.059	39.42905	247.0	247.0	5.41670166256	0.956336260439
CS.230	27.24769	186.0	186.0	4.93419058891	0.930721172107
L.012.M3	27.52715	179.0	179.0	5.12420052647	0.944608628987
L.007.M1	34.25124	221.0	221.0	4.71965664552	0.911350995168
T.CS.073	36.41904	257.0	257.0	4.91026302332	0.914580284009
CS.024	40.30959	289.0	289.0	5.76137044081	0.960162090509
L.004.M2	32.91034	203.0	203.0	4.60672560688	0.910137566863
L.025.M6	31.89889	258.0	258.0	5.05814293358	0.942390566632
CS.332	31.86337	215.0	215.0	4.63277315155	0.928905053698
CS.362	31.63522	224.0	224.0	4.88266776435	0.930056481802
L.025.M2	28.07739	219.0	219.0	5.16244521569	0.938127584189
CS.124	24.76795	159.0	159.0	5.09275151508	0.948423007912
T.CS.013	35.44529	263.0	263.0	4.64016379337	0.91099338827
L.012.M4	28.48695	193.0	193.0	4.93672873917	0.936161753323
CS.122	28.28494	173.0	173.0	4.65503249238	0.891604917545
CS.388	26.59499	206.0	206.0	4.84851667772	0.941431634684
CS.205	27.76383	189.0	189.0	4.87284140579	0.936807284526
CS.103	33.73317	223.0	223.0	5.59043485662	0.95857713286
CS.190	37.48921	257.0	257.0	5.32151940236	0.949577448355
CS.079	25.79646	179.0	179.0	5.11373112478	0.944228058017
CS.139	25.91616	194.0	194.0	4.74367007319	0.927142944189
L.008.M1	30.22712	225.0	225.0	4.75955801321	0.926156104928
CS.159	34.92812	230.0	230.0	4.91919816099	0.929816396067
CS.002	29.93668	210.0	210.0	5.5582846016	0.960579739466
T.CS.134	43.96264	286.0	286.0	4.49435642263	0.884667550913
CS.113	26.19354	166.0	166.0	4.47806072171	0.900348016676
CS.132	29.31602	192.0	192.0	5.60664100979	0.96199316313
CS.282	32.1169	224.0	224.0	5.04896400589	0.946735924278
CS.295	31.66939	236.0	236.0	4.73273969718	0.901384409022
CS.333	33.05869	254.0	254.0	5.52354690474	0.962704182612
CS.120	33.33518	223.0	223.0	5.32882904833	0.94363194741
T.CS.018	32.84107	243.0	243.0	5.18609817592	0.941677729296
CS.136	32.70122	234.0	234.0	5.68580417218	0.965487870925
CS.070	25.97055	173.0	173.0	4.6503771723	0.930161376591
CS.082	39.7883	277.0	277.0	5.72844853935	0.956552693388
CS.077	30.21318	195.0	195.0	4.76868832394	0.919573709896
CS.023	33.46663	225.0	225.0	5.06360729905	0.9212844836
CS.217	34.06165	238.0	238.0	5.26330837383	0.936872029897
CS.013	39.17494	266.0	266.0	5.60081672383	0.946650385998
CS.052	33.45428	237.0	237.0	5.3170431881	0.944397897168
CS.057	29.17237	189.0	189.0	5.3264890744	0.954431111114
CS.321	30.47087	199.0	199.0	4.26431242672	0.873289003878
CS.131	34.61038	248.0	248.0	5.81223294975	0.963790600108
CS.366	23.18489	160.0	160.0	4.58414966042	0.923107945539
L.008.M5	33.41854	252.0	252.0	5.69312109026	0.964332863026
CS.286	27.82255	189.0	189.0	5.30265573784	0.956632274005
T.CS.030	27.71108	214.0	214.0	5.12373148844	0.946206577088
CS.018	24.80866	150.0	150.0	4.69573834059	0.920121551919
CS.112	27.77611	193.0	193.0	5.14947231559	0.940004240137
CS.305	33.89922	226.0	226.0	4.76547491875	0.902494190171
CS.092	34.57655	231.0	231.0	5.5812906907	0.959862635747
CS.168	35.8812	254.0	254.0	5.47668327857	0.948809913653
T.CS.081	33.86272	268.0	268.0	4.739177411	0.917764075694
CS.346	29.7534	193.0	193.0	4.71095019423	0.927793796246
T.CS.098	37.47588	261.0	261.0	5.31023251987	0.946544816187
CS.095	32.05262	240.0	240.0	5.30999539201	0.944501503857
CS.020	23.37914	151.0	151.0	5.06189173796	0.945404167639
CS.065	28.04627	202.0	202.0	5.11854054916	0.944082789143
CS.301	33.80964	258.0	258.0	5.427022984	0.954299552826
CS.040	30.51067	178.0	178.0	4.57803206213	0.90097990487
CS.029	31.71067	200.0	200.0	5.59784944392	0.964582350957
CS.290	30.02336	204.0	204.0	4.81523274892	0.92410068676
CS.191	37.67231	244.0	244.0	4.60176454844	0.884013989876
L.004.M4	35.41458	234.0	234.0	4.86192249151	0.913341894064
CS.111	32.75211	211.0	211.0	5.12788548628	0.946414478938
CS.101	29.03828	165.0	165.0	4.96087045056	0.91877574103
T.CS.100	33.82508	238.0	238.0	5.4598146077	0.948004862482
CS.138	32.40149	224.0	224.0	5.09730803636	0.935068489523
CS.072	41.22522	305.0	305.0	5.51756749905	0.947215473575
CS.051	25.52706	173.0	173.0	5.37652814971	0.958961739436
T.CS.135	34.30607	270.0	270.0	5.32681455464	0.955564519644
T.CS.092	35.38067	245.0	245.0	4.98995560869	0.9062563618
CS.084	33.69806	229.0	229.0	5.80602357797	0.967055560106
L.004.M1	36.55976	244.0	244.0	5.20107248643	0.937593599733
T.CS.099	34.91716	237.0	237.0	4.84839379597	0.912152469693
CS.108	29.69397	181.0	181.0	4.30143665205	0.872354024978
CS.220	26.49444	180.0	180.0	4.53049248037	0.895060258108
T.CS.087	28.77381	182.0	182.0	4.36911996602	0.903316374697
L.004.M5	34.39923	235.0	235.0	4.87812165984	0.921445467606
CS.173	26.58766	152.0	152.0	4.52944194016	0.892883707769
CS.019	26.44095	179.0	179.0	4.64878766772	0.907315699432
CS.035	31.0514	199.0	199.0	4.8122373265	0.905226396866
CS.161	27.91308	197.0	197.0	5.17780450465	0.950918719879
CS.292	29.81302	201.0	201.0	5.25061088044	0.947956913464
CS.076	32.90542	216.0	216.0	5.11140003863	0.946523813471
CS.164	27.23157	199.0	199.0	4.28595960903	0.912870237494
CS.328	27.58142	187.0	187.0	4.36442735578	0.916774972026
CS.012	33.74751	214.0	214.0	5.49770361043	0.958776818802
CS.047	24.97274	162.0	162.0	4.97787276454	0.945833099484
CS.176	30.32532	216.0	216.0	5.25330309534	0.944535051534
CS.232	39.27773	265.0	265.0	5.82090305736	0.962938671648
CS.238	33.26325	217.0	217.0	5.33972611268	0.946732776895
CS.237	34.61947	261.0	261.0	5.24913891389	0.940213971926
CS.099	29.86644	202.0	202.0	4.41530102294	0.857023067673
CS.228	30.79933	213.0	213.0	5.16133096796	0.940462432904
CS.078	26.04357	159.0	159.0	4.76140138795	0.933157556108
T.CS.070	34.4881	242.0	242.0	5.02477121357	0.915878704617
CS.016	27.15737	181.0	181.0	4.86817486546	0.910357294678
CS.046	31.96667	206.0	206.0	4.84588098269	0.916016090533
T.CS.093	38.0723	256.0	256.0	4.80915458832	0.905074804972
T.CS.014	38.1837	247.0	247.0	5.21461775727	0.945058375874
CS.015	22.39349	139.0	139.0	4.01420034193	0.878042560955
CS.249	28.74518	204.0	204.0	5.24567859924	0.956639807207
CS.053	36.10995	251.0	251.0	5.70383155031	0.961497015186
CS.154	22.59052	132.0	132.0	4.40080579404	0.927567280142
CS.119	25.23177	163.0	163.0	5.18475802775	0.948081182872
CS.038	23.24461	143.0	143.0	4.18850214637	0.826768990111
CS.233	35.78255	247.0	247.0	5.25950594736	0.952253963016
CS.074	30.66445	167.0	167.0	4.62799102351	0.886760815191
L.008.M4	35.59218	271.0	271.0	5.60786250646	0.963672342109
CS.274	34.93676	235.0	235.0	5.03660755868	0.944453662421
CS.284	26.80547	201.0	201.0	5.39889103724	0.958945678485
CS.098	28.92527	163.0	163.0	5.25783264801	0.95323826349
CS.032	26.92704	169.0	169.0	4.13351686017	0.88313474404
CS.014	37.29295	241.0	241.0	5.14017197226	0.910263587709
CS.009	24.44662	164.0	164.0	5.12847817142	0.955644428092
T.CS.088	32.60489	244.0	244.0	4.98307048271	0.93173697562
CS.037	22.5842	151.0	151.0	4.94188416176	0.944121208733
CS.102	34.92243	230.0	230.0	4.66155308505	0.892129481079
IMP000.L.T30	30.28926	229.0	229.0	5.02854354841	0.94122835099
CS.004	25.68728	179.0	179.0	5.44448998022	0.959143622261
CS.235	32.65381	225.0	225.0	5.50499273423	0.949187029793
CS.229	27.28023	181.0	181.0	5.12083992798	0.946721165685
T.CS.137	39.69751	257.0	257.0	5.68461509699	0.96903232257
CS.219	33.28561	210.0	210.0	5.15962324277	0.943815285122
CS.171	36.37194	223.0	223.0	4.6210010437	0.857517398094
L.004.M3	36.39581	232.0	232.0	5.2426612976	0.948448151948
CS.062	31.65467	204.0	204.0	4.66047226402	0.891125712572
CS.061	22.07723	119.0	119.0	4.0032038467	0.873267379681
CS.115	27.7268	196.0	196.0	5.17907642701	0.955451615849
CS.021	29.59236	209.0	209.0	5.38349586004	0.955171872032
CS.218	34.75114	224.0	224.0	5.67724760685	0.961475445585
CS.236	24.80594	148.0	148.0	4.68209851245	0.932427378929
CS.347.0	29.01883	186.0	186.0	5.19266202595	0.951337256758
CS.049	22.53174	140.0	140.0	4.27662652554	0.907417285821
CS.311	24.88754	169.0	169.0	4.68949288238	0.895487703643
CS.030	33.76116	210.0	210.0	5.12942881126	0.929348425473
CS.028	34.3017	236.0	236.0	5.49409828243	0.954949152618
CS.089	33.62707	250.0	250.0	5.32632330454	0.926360718678
CS.169	36.9742	238.0	238.0	4.91070401303	0.886479858532
CS.312	30.35713	199.0	199.0	5.53501997963	0.961189685005
CS.058	35.48722	251.0	251.0	5.6616622465	0.966428536313
CS.066	26.81912	155.0	155.0	4.23690390794	0.856851935441
CS.213	27.35511	188.0	188.0	5.22258920152	0.95660613585
CS.088	21.10213	124.0	124.0	4.34787267225	0.903471471502
CS.247	34.00254	225.0	225.0	5.6285663371	0.963097372228
CS.001	35.31439	226.0	226.0	5.46221390359	0.959991416242
CS.114	29.94444	208.0	208.0	5.69863288238	0.96794667395
CS.050	26.89121	164.0	164.0	5.25579848274	0.953683442621
CS.104	29.3725	206.0	206.0	4.80731483623	0.926019801117
CS.080	30.23638	203.0	203.0	4.86101876204	0.936365611234
CS.026	33.44633	209.0	209.0	5.70666847319	0.959796044511
CS.251	28.2877	189.0	189.0	4.57449499472	0.88359240998
CS.027	30.036	180.0	180.0	4.37629460686	0.860134399526
T.CS.149	30.69715	196.0	196.0	5.01857602682	0.934530274899
CS.031	30.36381	181.0	181.0	4.61424118579	0.92849578929
CS.003	35.49417	209.0	209.0	4.94683754324	0.920816410381
