#Taxonomy	CS.079	CS.145	CS.146	CS.165	CS.166	CS.177	CS.178	CS.181	CS.222	CS.248	CS.249	CS.255	CS.256	CS.262	CS.268	CS.275	CS.290	CS.308.0	CS.311	CS.312	CS.325	CS.326	CS.335	CS.358	CS.360	CS.369	CS.370	CS.391	CS.393	L.002.M1	L.002.M6.0	L.003.M1	L.003.M6	L.022.M1	L.022.M6	L.024.M1	L.024.M6	L.031.M1	L.031.M6	L.034.M6	T.CS.008	T.CS.018	T.CS.030	T.CS.042	T.CS.051	T.CS.061	T.CS.065	T.CS.069	T.CS.070	T.CS.071	T.CS.073	T.CS.081	T.CS.084	T.CS.087	T.CS.089
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces hongkongensis	3.53785266494648e-06	3.61146423205825e-07	2.59689940598523e-06	1.24723903336074e-05	0	2.11762731506297e-06	1.29199634106636e-06	7.52734873980891e-07	4.10095344433612e-06	1.12543540282147e-05	1.28026998333409e-05	3.97536861605492e-06	4.08736915054046e-07	1.6372909384133e-05	6.73791580715048e-06	9.59363527288786e-06	2.75123902049288e-06	1.90321206322156e-05	1.68515392870046e-05	7.36891565972601e-06	4.82978159244661e-07	4.436747509136e-06	4.95220181967477e-06	1.00967589235576e-06	2.85441003755885e-06	1.42093895646243e-06	2.58093035030968e-06	2.72757226429957e-07	5.41080557549082e-06	2.66873333376033e-07	9.55244708774961e-06	1.46251108766218e-05	3.85751300501997e-05	5.30323921851467e-06	1.89840856410071e-06	7.9864358373738e-06	3.76974403438007e-06	2.70634738984393e-05	1.15489905960123e-05	2.89789974715825e-06	1.49776159529583e-06	9.95563884456027e-06	1.68622595090497e-06	7.95755318706126e-06	1.87783435623144e-05	6.67497701304791e-06	9.92639577532596e-07	6.15484776325994e-06	1.09706060894178e-05	1.10624907812577e-05	2.61199073526886e-06	1.0359708503702e-05	1.2241352077081e-05	4.37690012176536e-06	1.71741810647888e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces israelii	1.17928422164883e-06	0	0	2.90055589153661e-07	2.59356344984398e-07	0	0	2.50911624660297e-07	5.46793792578149e-07	7.97183410331872e-06	7.36155240417099e-06	2.31896502603204e-06	2.86115840537832e-06	2.92373381859518e-07	1.29575303983663e-06	3.09472105577028e-07	1.37561951024644e-06	3.49213222609461e-06	1.0784985143683e-05	1.30039688112812e-06	0	3.28647963639704e-07	5.188020953945e-06	3.36558630785254e-07	1.03796728638504e-06	2.84187791292486e-07	2.34630031846334e-06	2.72757226429957e-07	2.45945707976856e-07	0	3.73791407781506e-06	5.85004435064873e-06	1.21359959708493e-05	8.83873203085778e-07	0	7.9864358373738e-07	0	3.7115621346431e-05	7.10707113600758e-06	1.44894987357912e-06	7.48880797647915e-07	2.34250325754359e-06	0	6.12119475927789e-07	1.12670061373886e-05	3.75467456983945e-06	9.92639577532596e-07	4.10323184217329e-06	1.21895623215753e-06	0	0	5.82733603333236e-06	1.18464697520139e-06	7.00304019482458e-06	6.76558648006832e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces johnsonii	6.48606321906855e-06	1.19178319657922e-05	4.15503904957637e-06	3.5096726287593e-05	7.78069034953195e-07	2.93820789964988e-05	2.842391950346e-05	4.26549761922505e-06	1.36698448144537e-05	9.14416264792442e-05	1.88839822541778e-05	2.51773345683478e-05	5.51794835322962e-06	1.08178151288022e-05	3.96500430190009e-05	6.49891421711758e-06	1.37561951024644e-06	1.71114479078636e-05	9.43686200072259e-06	1.73386250817083e-06	1.93191263697864e-06	5.91566334551467e-06	3.56086892748043e-05	8.41396576963134e-07	6.48729553990647e-06	3.41025349550983e-06	9.15057124200703e-06	1.41833757743578e-05	6.39458840739824e-06	0.00011502240668507	8.72179951490182e-06	2.26689218587638e-05	2.77394193619413e-05	7.07098562468622e-06	3.79681712820143e-06	3.67376048519195e-05	3.76974403438007e-06	0.000138410337937732	8.70616214160928e-05	1.01426491150539e-05	5.24216558353541e-06	6.44188395824488e-06	5.62075316968323e-07	3.06059737963895e-06	7.38614846784365e-05	4.17186063315494e-06	2.97791873259779e-06	3.89807025006463e-05	2.43791246431506e-06	1.53645705295246e-05	0	7.76978137777648e-06	5.13347022587269e-06	2.01337405601207e-05	1.30107432309006e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces liubingyangii	0	0	0	5.80111178307323e-07	0	0	0	0	0	0	0	0	0	2.92373381859518e-07	0	0	0	5.23819833914191e-07	0	0	0	0	0	0	0	0	0	0	0	2.66873333376033e-07	0	0	0	0	9.49204282050357e-07	0	0	0	0	0	0	0	0	3.67271685556674e-06	1.87783435623144e-06	0	0	0	0	0	0	0	3.9488232506713e-06	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces massiliensis	1.73944422693202e-05	1.84184675834971e-05	3.63565916837932e-06	1.59530574034514e-05	1.03742537993759e-06	1.8529239006801e-06	8.61330894044241e-06	1.25455812330149e-06	1.53102261921882e-05	0.000126142551399573	2.72057371458493e-05	2.5839896004357e-05	1.06271597914052e-05	6.31526504816559e-05	2.77291150525039e-05	1.88777984401987e-05	5.22735413893647e-06	2.6540204918319e-05	2.22440318588461e-05	1.56047625735374e-05	4.82978159244661e-06	1.15026787273896e-06	2.99490300523188e-05	5.38493809256406e-06	1.86834111549306e-05	1.9893145390474e-06	3.98871054138768e-06	3.00032949072953e-06	2.2135113717917e-06	1.06749333350413e-06	6.64518058278234e-06	1.46251108766218e-06	3.2507132064775e-05	8.83873203085778e-07	9.49204282050357e-07	7.18779225363642e-06	0	9.27890533660776e-05	1.95444456240208e-05	2.17342481036869e-06	3.74440398823958e-06	2.16681551322782e-05	4.49660253574658e-06	6.12119475927789e-06	4.75718036911964e-05	9.17809339294088e-06	5.95583746519557e-06	2.39355190793442e-05	1.64559091341266e-05	4.60937115885737e-05	6.52997683817215e-07	1.16546720666647e-05	1.2241352077081e-05	1.57568404383553e-05	3.79913702342298e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces meyeri	8.84463166236621e-07	3.61146423205825e-07	0	2.03038912407563e-06	0	2.64703414382872e-07	0	2.50911624660297e-07	1.64038137773445e-06	2.25087080564293e-05	2.56053996666817e-06	5.96305292408239e-06	0	4.67797410975229e-06	1.81405425577128e-06	6.18944211154055e-07	5.50247804098576e-07	6.11123139566557e-06	6.74061571480185e-07	2.60079376225624e-06	2.4148907962233e-07	3.28647963639704e-06	1.88655307416182e-06	3.36558630785254e-07	1.03796728638504e-06	1.42093895646243e-06	4.69260063692668e-07	0	1.22972853988428e-06	8.00620000128099e-07	4.15323786423896e-07	1.46251108766218e-06	1.64702802461527e-05	1.76774640617156e-06	0	3.19457433494952e-06	0	1.46916001162956e-05	2.22095973000237e-06	0	0	5.85625814385898e-07	1.12415063393665e-06	1.22423895185558e-06	1.87783435623144e-06	0	0	2.05161592108665e-06	3.65686869647258e-06	4.91666256944786e-06	0	0	0	1.75076004870614e-06	1.04085945847205e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces nasicola	0	0	0	0	0	2.64703414382872e-07	0	0	0	0	0	0	0	0	0	0	0	5.23819833914191e-07	1.48293545725641e-05	0	0	1.64323981819852e-07	0	0	0	0	0	0	0	0	0	0	4.33428427530333e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41935986847774e-06	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces odontolyticus	2.18167581005033e-05	1.95019068531145e-05	2.70077538222464e-05	2.78453365587515e-05	4.40905786473477e-06	1.6411611691738e-05	8.18264349342029e-06	9.03281848777069e-06	2.29653392882823e-05	0.000213832726536079	9.28195737917212e-05	0.000120586181353666	1.41014235693646e-05	0.000141216343438147	1.45124340461703e-05	2.53767126573163e-05	2.33855316741895e-05	4.73183916635819e-05	2.8984647573648e-05	8.88604535437549e-05	6.03722699055826e-06	3.59869520185476e-05	2.19311794871311e-05	6.56289330031244e-06	2.1018837549297e-05	8.2414459474821e-06	2.95633840126381e-05	2.97305376808653e-05	5.65675128346768e-06	0.000192949420030872	2.7826693690401e-05	4.60690992613588e-05	0.000144765094795131	2.12129568740587e-05	4.65110098204675e-05	9.50385864647483e-05	2.20799293442261e-05	0.000623233141775488	0.000769784642418821	2.9703472408372e-05	7.48880797647915e-06	1.34693937308757e-05	2.52933892635745e-05	4.6521080170512e-05	7.76171533908994e-05	5.84060488641692e-06	2.08454311281845e-05	3.35097267110819e-05	9.8125976688681e-05	7.37499385417179e-05	9.14196757344102e-06	1.10071902851834e-05	2.01389985784236e-05	4.11428611445944e-05	7.39010215515155e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces oris	1.09083790502517e-05	5.59776955969028e-05	9.86821774274387e-06	1.82735021166807e-05	4.66841420971917e-06	1.13822468184635e-05	2.02412760100397e-05	3.51276274524416e-06	2.29653392882823e-05	0.000254629759888357	7.13750515708753e-05	0.000124892830687726	1.45101604844186e-05	0.000147063811075338	7.74860317822306e-05	3.06377384521257e-05	1.37561951024644e-05	3.98103073774785e-05	0.000112568282437191	1.99394188439645e-05	2.9944645873169e-05	2.90853447821138e-05	4.92861990624774e-05	7.90912782345346e-06	2.51707066948371e-05	1.76196430601341e-05	2.36976332164798e-05	2.61846937372759e-05	1.10675568589585e-05	1.01411866682893e-05	5.35767684486826e-05	6.28879767694739e-05	0.000159068232903632	6.09872510129187e-05	1.23396556666546e-05	0.000224418847030204	1.02321623790316e-05	0.000844380385631306	0.000420649772862448	6.30293195006919e-05	4.49328478588749e-06	6.38332137680629e-05	3.54107449690044e-05	7.34543371113347e-06	0.000106410613519781	1.46015122160423e-05	6.94847704272817e-06	4.85549101323839e-05	1.82843434823629e-05	8.97290918924234e-05	3.26498841908608e-06	3.36690526370314e-05	2.92212920549676e-05	2.80121607792983e-05	6.3492426966795e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces provencensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41935986847774e-06	0	0	0	0	0	0	5.20429729236025e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces radicidentis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34630031846334e-07	0	2.45945707976856e-07	0	0	0	1.300285282591e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.83871973695548e-07	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces radingae	0	0	0	0	0	0	0	0	2.73396896289075e-07	0	0	0	0	0	5.18301215934653e-07	0	2.75123902049288e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.83873203085778e-07	0	0	5.38534862054295e-07	0	0	0	0	0	0	0	6.25944785410479e-07	0	0	0	0	0	0	0	3.9488232506713e-07	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces slackii	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92373381859518e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.31255543831092e-07	0	8.83873203085778e-07	0	0	0	0	0	0	0	0	0	6.12119475927789e-07	0	0	0	0	0	0	0	0	0	0	0
