#Taxonomy	CS.079	CS.145	CS.146	CS.165	CS.166	CS.177	CS.178	CS.181	CS.222	CS.248	CS.249	CS.255	CS.256	CS.262	CS.268	CS.275	CS.290	CS.308.0	CS.311	CS.312	CS.325	CS.326	CS.335	CS.358	CS.360	CS.369	CS.370	CS.391	CS.393	L.002.M1	L.002.M6.0	L.003.M1	L.003.M6	L.022.M1	L.022.M6	L.024.M1	L.024.M6	L.031.M1	L.031.M6	L.034.M6	T.CS.008	T.CS.018	T.CS.030	T.CS.042	T.CS.051	T.CS.061	T.CS.065	T.CS.069	T.CS.070	T.CS.071	T.CS.073	T.CS.081	T.CS.084	T.CS.087	T.CS.089
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	-0.38610865417405	-0.898113280549887	-1.78131111677672	-0.328440345843037	-1.83555638632201	-1.82930945374867	-0.767940833515564	-0.740846683410158	-0.714940232618967	1.22230849838829	-0.112300688356679	1.14568013783329	-1.09990046666036	1.94532935656215	-0.0335719789844478	-0.120887281010651	-1.38003293027008	0.958812454093597	-0.505840338860952	-0.114113067826374	-0.407832922189289	1.04954281848544	1.37577209003877	-0.313480356771321	-0.0953100876899746	-0.535925285606739	0.0581648354199003	-0.514878204122106	-0.163504090706672	-0.0949624629448213	-0.14091262628934	-0.918390346157002	0.677822508213446	-0.616162605363998	-0.881430677851829	0.7930115986503	-0.965232255468572	1.09038625309293	1.10890836989657	-1.1465509151375	-1.49013418714339	-0.442128116153044	-1.86798661036258	-0.107264621595443	0.955879315792752	-0.974621267434876	-1.69543871323327	-0.243486573244267	-0.637140119635185	-0.934848290799153	-1.25128769665967	0.339252574730892	0.437300317700214	-0.838611561097904	-0.33790310087314
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces cardiffensis	-0.791573762282215	-1.70904349676667	-0.682698828108122	-2.23798285072843	-1.83555638632175	-1.82930945374892	-1.86655312218481	-1.83945897207921	-2.03669607260268	-1.98651699062494	-1.9040601575858	-2.00062499420015	-1.91083068287785	-1.84452601489219	-1.94311448386945	0.246837499114666	-0.974567822161912	0.265665273533652	-0.505840338860952	-1.90587253705271	-1.50644521085587	-2.12851101186455	-1.70384166749599	-1.63523619675473	-2.0048525925725	-1.63453757427503	-1.85137766946489	-2.01895560089964	-2.07304659559039	-1.5990398597213	-1.12174187930107	-0.918390346157002	-0.287258387830141	-1.93791844534483	-1.69236089406829	0.346724496021881	-0.965232255468572	0.822122266498254	0.556839787596529	-1.95748113135261	-1.08466907903487	-1.94620551293009	-0.546230770383324	-2.01680712647801	1.74433667615702	-0.569156159326711	-1.69543871323277	-0.936633753804212	-0.45481856284123	-0.934848290799153	-1.65675280476927	-1.67565044581309	-0.255846862859732	0.142217691913822	-0.220120065216756
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces dentalis	1.34849240121406	-0.610431208098106	0.128231388108207	1.44462699037287	-1.43009127821372	1.28420585546078	-0.208325045580142	-1.4339938639701	1.04291768493341	0.498389659161587	1.30476533142996	0.54490627740436	1.91236110884484	0.640380634896208	1.66102374178996	1.53203574336319	1.59038153529962	1.98331677060798	1.21692625888015	0.850967828217213	1.09624447458699	0.802682740553914	2.13561064509739	-0.53662390808553	0.480054057213587	-0.535925285606739	1.29492746256883	-0.00405258035611547	1.10500723475683	1.15780050555055	2.31224532518408	2.3004854787112	2.99459223619945	0.664771240098066	-0.370605054085839	0.869972639786428	0.133380033199538	2.6009783308904	2.12326031494694	0.845879249552704	1.40023757075313	2.17283166188315	-0.363909213589369	0.403561002170548	3.08411102164202	2.05792497924183	0.414774487112066	1.896579590252	1.51462208362428	1.98292244128513	0.828153845020169	1.56302800635301	1.71359378360578	1.6462950886901	2.6065358782933
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces gerencseriae	1.00018570694584	-0.610431208098106	-0.123083040172699	0.970842638287224	-1.83555638632133	-1.01837923753326	0.330671455152545	-1.02852875586194	-0.938083783933177	1.88468402028148	-0.582304317602415	-0.496547597423802	-0.812218394208578	2.19852525294276	2.30180293683259	-1.62496467778693	0.00626143084981414	1.75374232896348	0.929244186428371	-1.90587253705315	0.913922917793031	-0.0182978115159164	1.00420853360629	-1.22977108864548	-0.0953100876899746	-0.82360735805852	1.19314476825888	-2.01895560089933	-0.568969198814837	1.54726527231227	0.915140047959973	1.50935788979105	2.53113987044093	-1.53245333723815	-0.188283497291884	-1.73271704565796	-1.77616247168494	1.67489959265008	1.41906329820041	-0.453403734577557	-1.49013418714312	-0.847593224261209	-1.86798661036233	0.334568130683597	2.05449160446086	0.583523350611674	-1.69543871323198	1.07826926673805	-0.637140119635185	1.20521787269712	-1.65675280476918	1.21472131208479	0.437300317700214	0.260000727570205	1.45385636835492
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces graevenitzii	-1.89018605095055	0.83648777483822	0.415913460559988	0.470067350374734	0.441710898687876	-0.730697165081483	-0.767940833515564	-1.4339938639701	2.51190376189841	3.38528315268143	1.17555359994996	2.09371956802203	-1.50536557476852	2.14445803167248	0.167098716477703	1.01409265182833	3.13082657624677	2.0809552401719	0.523779078320207	1.86688840104021	0.978461438930602	2.69579470404226	0.573425617513833	-1.63523619675483	0.480054057213587	-1.63453757427497	-0.0596182002364832	-0.697199760916061	-1.66758148748295	-1.19357475161293	-0.14091262628934	-0.630708273705221	1.24421798313425	2.16884863687434	1.48569293627979	1.15765471223821	1.5737416155897	2.89674452174214	2.86467423647672	0.319786153655925	0.301625282085016	0.164007687417271	1.67297271367167	1.2218713256845	0.627375248820716	0.278141701060492	0.724929415415906	-0.125703537587883	1.08562647810592	0.897733172949157	0.453460395578759	0.116109023416683	0.0318352095920493	0.547682800021986	-0.625585173324921
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces hongkongensis	0.307038526385895	-1.70904349676596	-0.459555276793912	1.23553519251431	-1.83555638632221	-0.0375499845215377	-1.05562290596735	-1.02852875586194	0.383672056049143	0.903854767269752	1.49713722407742	0.196599583136144	-1.50536557476852	1.89314360339158	1.02729998170082	1.11587534613828	0.229404982164024	2.31795582614754	1.10359757357315	0.639658734550006	-1.10098010274923	0.879643781690042	1.05299869777572	-0.131158799977366	0.105360607772177	-0.31278173429253	0.258835530882051	-2.01895560089878	0.730313785315424	-1.59903985972095	0.915140047959973	0.97872963872888	2.12193644022216	-0.433841048570043	-1.28689578595999	-0.123279133223855	-0.117934395081368	1.11937378996619	0.870497346451571	-0.858868842685721	-1.08466907903487	0.599325758675117	-1.05705639414931	0.260460158529875	1.13820087258671	0.411673093685015	-1.69543871323277	-0.125703537587883	0.64379372582688	0.569229105977121	-0.558140516099721	0.809256203976628	1.38638087239736	-0.327785937331914	1.0791629189135
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces israelii	-0.791573762282215	-1.70904349676629	-1.78131111677727	-2.23798285072804	-1.8355563863213	-1.82930945374823	-1.86655312218422	-1.83945897207869	-1.63123096449312	0.559014280978022	0.943751985892635	-0.342396917596543	0.44054457428679	-1.84452601489134	-0.621358643886567	-2.0304297858951	-0.463742198395922	0.622340217472384	0.657310470944729	-1.0949423208381	-1.50644521085533	-1.72304590375434	1.09951871341061	-1.22977108864548	-0.906240303906303	-1.63453757427456	0.163525351077727	-2.01895560089887	-2.07304659559011	-1.59903985972083	-0.023129590632957	0.0624389068547246	0.965504580665227	-1.9379184453442	-1.69236089406765	-2.13818215376486	-1.77616247168489	1.43522673938466	0.38498953066987	-1.55201602324567	-1.4901341871432	-0.847593224261209	-1.86798661036226	-2.01680712647747	0.627375248820716	-0.163691051218547	-1.69543871323219	-0.531168645696047	-1.55343085150934	-2.03346057946672	-1.65675280476884	0.233892059073066	-0.948994043419677	0.142217691913822	0.147604714908561
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces johnsonii	0.913174329956211	1.49978199224848	0.0104483524518237	2.27012562241748	-1.02462617010555	2.59253867511096	2.03541954739097	0.706072299526167	1.58764486037508	2.99880049548555	1.8857952138692	2.04242627363447	1.09732411067586	1.47870982530065	2.79964136507177	0.726410579376553	-0.463742198395922	2.21157542258897	0.523779078320207	-0.80726024838632	0.285314258370656	1.16732585414182	3.02575609686722	-0.313480356771321	0.926341159842007	0.56268700306137	1.52450190421333	1.64460604523127	0.897367869978591	4.17938615793087	0.824168269754247	1.41698456966003	1.7921831538497	-0.146158976118262	-0.593748605400048	1.40277717027119	-0.117934395081368	2.75141153431753	2.89051546766061	0.393894125809647	0.168093889460493	0.164007687417271	-1.86798661036239	-0.695051286497562	2.50768811539022	-0.0583305355607207	-0.884508497018194	1.72012315291045	-0.860283670949394	0.897733172949157	-1.65675280476951	0.521574131524847	0.51734302537375	1.19827036616314	0.801531182315225
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces liubingyangii	-1.89018605095136	-1.70904349676655	-1.78131111677731	-1.83251774261931	-1.83555638632146	-1.82930945374888	-1.8665531221844	-1.83945897207889	-2.03669607260241	-1.98651699062504	-1.90406015758562	-2.00062499419999	-1.91083068287761	-1.84452601489194	-1.94311448386916	-2.03042978589546	-1.78549803837701	-1.2747797674135	-1.82759617884242	-1.90587253705279	-1.50644521085583	-2.12851101186433	-1.70384166749599	-1.63523619675466	-2.00485259257257	-1.63453757427493	-1.85137766946467	-2.01895560089931	-2.07304659559033	-1.59903985972122	-1.93267209551864	-1.72932056237365	-2.07901785705567	-1.93791844534478	-1.69236089406801	-2.13818215376532	-1.77616247168506	-2.1482921990728	-2.09991711911913	-1.95748113135263	-1.49013418714357	-1.94620551292977	-1.86798661036288	-0.512729729703607	-1.16438422040734	-2.07323355610012	-1.6954387132329	-2.03524604247439	-1.95889595961646	-2.03346057946714	-1.65675280476922	-1.67565044581285	0.254978760906259	-1.64954177731381	-2.12966257010118
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces massiliensis	1.89966932050361	1.93510006350633	-0.123083040172699	1.48166826205321	-0.73694409765377	-0.17108137714606	0.841497078918536	-0.517703132095949	1.70097354568208	3.32051231652364	2.2509090264538	2.06840176003774	1.75273096325296	3.24307032034059	2.44203227814124	1.79276200582644	0.871258868336419	2.65048846476467	1.38122931017143	1.3899643289499	1.20160499024481	-0.470282935258974	2.85266334651089	1.54281763359431	1.98413145398986	0.0236905023286834	0.694153602139897	0.0912575994482093	-0.163504090706672	-0.500427571052986	0.552234554270605	-1.32385545426517	1.95078818402633	-1.93791844534593	-1.69236089406844	-0.228639648881681	-1.77616247168568	2.35151747125882	1.39659044234835	-1.1465509151375	-0.16837834716072	1.37703032726313	-0.0762271411375883	-0.00190410593761639	2.06773683121088	0.73012682480355	-0.191361316458249	1.23241994656531	1.04925883393504	1.99634546161727	-1.65675280477012	0.927039239633011	1.38638087239736	0.953147908130151	1.87311479859542
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces meyeri	-1.079255834734	-1.70904349676685	-1.78131111677766	-0.579754774123943	-1.83555638632149	-1.82930945374878	-1.86655312218474	-1.83945897207893	-0.532618675825013	1.5970019478297	-0.112300688356679	0.602064691244308	-1.91083068287761	0.640380634896208	-0.284886407265354	-1.62496467778693	-1.38003293027008	1.18195600540781	-1.82759617884215	-0.401795140278155	-1.50644521085562	0.579539189239704	0.0879178017321321	-1.22977108864548	-0.906240303906303	-0.31278173429253	-1.44591256135637	-2.01895560089947	-0.751290755608791	-0.788109643504767	-1.93267209551877	-1.32385545426517	1.27088623021641	-1.53245333723815	-1.69236089406834	-1.03956986509801	-1.77616247168533	0.508464707643212	-0.778161279135811	-1.95748113135228	-1.49013418714363	-1.94620551292964	-1.46252150225748	-1.61134201837172	-1.16438422040734	-2.07323355610012	-1.69543871323253	-1.22431582625599	-0.45481856284123	-0.241701110239208	-1.65675280476919	-1.6756504458131	-1.75992425963797	-1.24407666920607	-1.72419746199303
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces nasicola	-1.89018605095117	-1.70904349676651	-1.78131111677735	-2.23798285072829	-1.83555638632166	-1.82930945374883	-1.86655312218443	-1.83945897207888	-2.03669607260259	-1.98651699062507	-1.90406015758579	-2.00062499419995	-1.91083068287767	-1.84452601489187	-1.94311448386914	-2.03042978589551	-1.78549803837704	-1.2747797674135	0.975764202063264	-1.9058725370528	-1.50644521085582	-2.12851101186438	-1.70384166749604	-1.63523619675463	-2.00485259257263	-1.63453757427487	-1.85137766946454	-2.01895560089931	-2.07304659559021	-1.59903985972126	-1.93267209551867	-1.72932056237363	-2.07901785705573	-1.93791844534488	-1.6923608940681	-2.13818215376541	-1.7761624716851	-2.14829219907282	-2.09991711911916	-1.9574811313527	-1.49013418714351	-1.94620551292974	-1.86798661036285	-2.016807126478	-1.97531443662375	-2.07323355610014	-1.69543871323297	-0.713490202490002	-1.95889595961654	-2.0334605794672	-1.65675280476919	-1.67565044581287	-1.75992425963788	-1.64954177731384	-2.12966257010114
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces odontolyticus	2.12619696980206	1.99225847734628	1.88225052935342	2.03868326828858	0.709974885282556	2.01014285884372	0.790203784530986	1.45637789392606	2.10643865379025	3.84829374643619	3.478138692944	3.60884680098488	2.03559374926879	4.047808566309	1.79455513441448	2.08860738891738	2.36947114566029	3.22872676479809	1.64592186439851	3.1294553696322	1.42474854155902	2.97287864550221	2.54107575320555	1.74064337692423	2.10191448964624	1.44507618325984	2.69722216503516	2.38471020887898	0.774765547886258	4.69668728998589	1.98433845142179	2.12613209156642	3.44444106346672	0.952453312549847	1.91177733159069	2.35325926689363	1.64972752256763	4.2561094709834	5.0700100981457	1.4684088628987	0.524768833399226	0.90160663054805	1.6509938069529	2.02624414135467	2.55728505652959	0.278141701060492	1.06140165203712	1.56889218318652	2.83482633291518	2.466349090863	0.694622452395647	0.869880825793063	1.88421930063654	1.91292375194404	2.53848241504829
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces oris	1.43304978924212	3.04669954770125	0.875445789938428	1.61746980321228	0.767133299122504	1.64420858949219	1.6959124070746	0.51191628508521	2.10643865379025	4.02291025685574	3.2154295414236	3.64393812079615	2.06416712171285	4.08838208275617	3.46964701707002	2.27700799178772	1.83884289459812	3.05595357287283	3.0027155611217	1.63508678698288	3.02615428229586	2.75995664825954	3.35081051201711	1.92722933250464	2.28217631347719	2.20491473831846	2.47606077492494	2.25771051811767	1.44593382172743	1.75086422755351	2.6394582363925	2.4373446614284	3.53866191854459	2.00850598679916	0.584906390941598	3.21249044311585	0.880594435029759	4.55979188478162	4.46569990161617	2.22074491484897	0.0139432096332349	2.45746029684804	1.98746604357411	0.180417450856338	2.87280192797481	1.19443243293465	-0.0372106366309909	1.93975176211721	1.15461934959287	2.66246396978929	-0.334996964785512	1.98791120031827	2.25645876111638	1.52851205303371	2.38667640218028
