#Taxonomy	CS.079	CS.145	CS.146	CS.165	CS.166	CS.177	CS.178	CS.181	CS.222	CS.248	CS.249	CS.255	CS.256	CS.262	CS.268	CS.275	CS.290	CS.308.0	CS.311	CS.312	CS.325	CS.326	CS.335	CS.358	CS.360	CS.369	CS.370	CS.391	CS.393	L.002.M1	L.002.M6.0	L.003.M1	L.003.M6	L.022.M1	L.022.M6	L.024.M1	L.024.M6	L.031.M1	L.031.M6	L.034.M6	T.CS.008	T.CS.018	T.CS.030	T.CS.042	T.CS.051	T.CS.061	T.CS.065	T.CS.069	T.CS.070	T.CS.071	T.CS.073	T.CS.081	T.CS.084	T.CS.087	T.CS.089
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus	-1.00895379083153	-2.08012309377645	-2.18295496373171	-2.70742960307267	-1.48808729820402	-1.44546379158849	-2.32092231638953	-2.29320852210524	-1.05112000247081	-1.65591834278574	-1.02987925759689	-1.99915896273476	0.626606007288422	-2.27815126000974	-2.40556032897944	-2.42470676614301	-1.83003588982699	-1.47464513351832	-1.09347746391446	-2.32936469845327	-1.91712629284294	-2.61838939984554	-1.68409715963412	-2.0055175124303	-0.860269720478529	-2.00959756691479	-1.86510995534316	-2.46705913416639	-2.58373736693383	-1.65849893666934	-2.38743700757729	-2.23798183184016	-2.55531980165035	-2.48943529118142	-1.77747020703828	-2.67037850057671	-1.92997451259641	-2.77256208365295	-1.44378642874486	-2.53542294686152	-1.83327816261192	-2.32527728287743	-2.28700818369158	-2.53304412206061	-2.41750717794176	-2.1383274336194	-2.09337867234717	-2.12429231388038	-2.36379527822548	-2.41538718970673	-2.03105686217531	-2.06056987941083	-2.15013163335031	-2.06029262302349	-1.70517343797741
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Trueperella	-2.33070963081797	0.676717271494608	-0.168051943189137	0.69376777858827	0.303672171024034	-0.46463453857676	-1.50999210017267	-0.789131125329599	0.430484538453408	2.03296111132819	2.14817457275105	0.352216294428718	1.92238636086748	3.79374053621108	-0.390657308437708	-0.920629369365886	0.249405651852845	0.989208107071852	0.0851775324271857	0.51844744502389	-1.51166118473473	0.704846440345967	-1.27863205152595	0.540013759174161	-0.408284596735472	0.69845263418732	-0.361032558566885	2.46019455099077	0.495876390601505	0.481567226826928	-0.477894502692641	-1.42705161562417	-0.0704131518627541	-0.379222090834917	-2.18293531514807	-0.393111215566532	-0.677211544101039	-0.575337506316716	-2.36007716061901	-0.115054818211789	-1.42781305450373	-2.32527728287979	-0.272105163148616	1.2397168160353	-1.09575133795926	-0.885564465124033	-0.771622832363338	-2.12429231388038	-2.36379527822374	-2.00992208159843	-2.03105686217476	-2.06056987941158	-0.135228612808612	-2.06029262302501	-1.70517343797741
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	1.47595285895647	0.117101483559185	0.168420293432076	0.47062422727406	-2.29901751441889	1.82537177221043	-0.999166476406682	-0.0159412370961171	-0.581116373225072	0.577673878721353	0.193896174025221	-0.207399493506705	2.72036760274301	-2.27815126000877	1.54086410316551	0.545707699427541	-1.13688870926705	1.34375312475276	2.29935166807718	0.216166573150956	0.280098284493328	1.51276913549834	-0.990949979074171	0.651239394284385	-2.1130326889739	-2.00959756691476	-2.27057506345063	1.00645890907534	-1.07965997015691	1.20370194426013	0.821388481437619	-1.42705161562417	-0.278052516640999	-2.48943529118002	-2.18293531514583	-0.124847228971853	-0.543680151476516	0.235592709899613	1.88841808143035	-1.72449273064589	-1.83327816261156	-2.32527728287673	-0.176794983344291	-2.53304412205973	-2.41750717794131	-2.54379254172529	-2.09337867234625	-2.5297574219884	-2.36379527822537	-2.4153871897064	-2.03105686217449	-2.06056987940978	-2.15013163334923	-2.06029262302268	-1.41749136552563
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	8.87496350740772	7.88873076219035	9.22827824926742	5.77034685597856	3.11374398651856	9.91794026193815	3.52479365415587	7.49465771906337	6.45018309184852	7.85583440809048	8.92040599928777	7.04068960420105	10.596980882866	2.46460458893113	9.2450226917833	7.82666974636454	5.54239635689516	7.35469100877471	6.9451959384877	7.00659459494686	8.35731255976953	9.80529653323979	6.34923685624594	8.00990266208406	4.34687176540364	5.76641299490284	1.05266077674112	5.58021042480423	8.20964560611756	10.2524876275912	9.40574742162278	4.00083095527851	7.73437358405473	4.62777021198284	0.707436442749724	5.02298918663789	4.53927580419937	8.28721686913798	9.73607737696755	3.56545638623163	2.51376875316596	1.21568204116046	6.08729568017512	5.4389907665104	0.905728662250866	1.64586220029886	1.83844696037867	2.07290963378143	1.037402103437	1.20895374326977	3.73570041164229	5.04562633824539	4.51491493882221	0.743067757883072	6.59311719638187
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella	-1.51977941459752	-0.758367253794714	-2.18295496373111	2.53034126360612	0.0523577427431284	-0.752316611028541	2.26659293436037	-1.88774341399771	0.383964522818515	-2.46684855900265	-1.02987925759689	1.19951415481592	-1.02205261829896	-0.000883974999764093	-2.40556032897898	-0.22748218880594	0.695692754481264	0.57304770984694	-2.19208975258186	-1.23075240978537	-0.258898216239359	-0.708846894962038	4.92659888508364	0.00938550811199049	-1.41988550841395	-1.60413245880673	1.82376949877078	-1.36844684549833	-1.07965997015691	0.783848098699862	-1.28882471890897	-2.2379818318399	-1.05124240487448	-2.48943529118083	-0.168032294604176	-1.57176621190818	-1.01368378072225	-2.77256208365253	-0.162852583282793	-2.53542294686142	-1.83327816261174	1.46457808857709	-1.88154307558272	-2.53304412205966	3.20560739364717	3.50180501396034	1.60792330176684	0.793478418203903	-2.36379527822511	-0.505844684822154	-1.62559175406713	3.01772406315948	0.963383675859498	0.542397062420921	-0.857875577590207
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Parascardovia	-2.33070963081161	-2.08012309377754	-2.18295496373229	-2.70742960307493	-2.2990175144206	-2.2563940078042	-1.22231002772089	-2.29320852210611	-2.37287584245457	-2.46684855900422	-2.35163509757961	-2.40462407084341	-0.328905437739014	-2.27815126000991	-2.40556032898001	-2.4247067661437	-2.23550099793624	-2.57325742218809	-2.19208975258296	-1.23075240978537	-1.91712629284327	-2.21292429173831	-2.08956226774232	-2.00551751243147	-2.51849779708266	-2.00959756691605	-2.27057506345245	-2.46705913416808	-2.58373736693551	-0.742208204795187	-2.38743700757831	-2.23798183184091	-2.55531980165118	-2.48943529118185	-2.18293531514771	-2.67037850057695	-2.33543962070467	-0.352193955002506	1.62890688594526	-2.53542294686253	-1.83327816261243	-0.415734777992415	-2.28700818369177	-2.53304412206182	-2.417507177942	-2.54379254172739	-2.09337867234842	-1.43114513332043	-2.3637952782265	-2.41538718970738	-2.03105686217654	-2.06056987941052	-2.15013163335038	-0.738536783041144	0.0294276174106959
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia	-1.51977941459752	-2.08012309377658	-2.18295496373126	-2.70742960307262	-2.29901751441941	-2.25639400780444	-2.32092231638894	-2.29320852210504	-2.37287584245278	-2.46684855900276	-2.35163509757908	-2.4046240708429	-1.53287824206495	-2.27815126000938	-2.40556032897949	-2.42470676614225	-2.23550099793526	-2.57325742218612	-2.19208975258194	-2.32936469845285	-1.91712629284278	-2.61838939984558	-2.08956226774205	-2.00551751243023	-2.51849779708109	-2.00959756691489	-2.2705750634511	-2.46705913416637	-2.58373736693313	0.287411212385971	-2.38743700757679	-2.23798183184013	-2.55531980165017	-2.08397018307334	-2.18293531514652	-2.67037850057609	-2.33543962070413	-2.77256208365254	-2.76554226872636	-2.53542294686185	-1.83327816261196	-2.32527728287712	-2.28700818369104	-2.53304412205998	-2.41750717794153	-2.54379254172645	-1.68791356423749	-2.12429231388038	-0.70556720162162	-2.41538718970686	-2.03105686217491	-2.06056987941041	-2.15013163334985	-2.0602926230232	-1.01202625741746
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__;g__Lawsonella	-2.33070963081255	-2.08012309377626	-0.861199123749083	-2.70742960307241	-0.507258045192294	-2.25639400780423	-2.32092231638969	-2.29320852210498	-0.714647765849595	-2.46684855900292	-1.94616998947105	-2.40462407084421	-1.93834335017311	-2.2781512600094	-2.40556032897987	-2.42470676614258	-0.577272921331623	-2.57325742218603	-2.19208975258188	-2.32936469845283	-1.91712629284308	-2.61838939984528	-2.08956226774192	-2.00551751242963	-2.51849779708141	-2.00959756691445	-2.27057506345156	-2.46705913416627	-2.58373736693308	-2.06396404477667	-2.38743700757652	-2.2379818318402	-2.55531980165004	-2.48943529118083	-2.18293531514571	-2.67037850057575	-2.33543962070366	-2.7725620836526	-0.568317691390958	-2.53542294686092	-1.83327816261172	-2.32527728287678	-2.28700818369121	-2.53304412205909	-2.41750717794177	-2.1383274336194	-2.09337867234677	-0.178382164825063	-2.36379527822541	-2.41538718970616	-2.03105686217534	-2.06056987940982	-2.15013163334936	-2.06029262302323	-2.51610365419406
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	1.81242509557769	0.117101483559185	1.1669491235432	2.00210059823845	0.457822850851293	2.85860130161568	1.43444687899377	1.05669556516873	2.29526914269635	2.61610739667381	0.916030891458419	0.352216294428718	5.28931914855554	1.94502617405555	0.525633423436446	2.13964142532568	0.115874259228322	1.84859070667413	1.1837898210953	0.327392208261181	2.94268611151878	1.53657978419206	3.35932795728513	1.17253631791767	2.12107381562336	2.03345370091966	1.55261672827021	0.908820439511427	2.27024411711769	5.10075633399435	3.88732501366486	0.693211920575921	1.5514472805699	1.66553389285703	1.76348911699904	1.27604593156919	0.932226368333061	2.44508737982765	4.97392576565382	2.22675098793554	3.07753679620215	3.00381174233794	2.06970064299871	3.6202203461218	1.89998093559473	3.53327614267256	1.57018297378399	2.60751052304108	2.0580528506354	1.54542597989099	3.01397985863829	2.405338239244	2.73267028923549	2.66266059862101	2.13785669596378
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Gordoniaceae;g__Gordonia	-2.33070963081334	-2.08012309377681	-2.18295496373159	-2.70742960307302	-2.29901751441962	-0.598165931201282	-2.32092231638909	-2.29320852210515	-2.3728758424531	-2.46684855900309	-2.35163509757929	-2.4046240708431	-2.34380845828147	-2.27815126000962	-2.4055603289796	-2.42470676614251	-2.23550099793548	-2.57325742218637	-2.19208975258218	-2.32936469845304	-1.91712629284292	-2.61838939984559	-2.08956226774226	-2.00551751243039	-2.51849779708163	-2.00959756691494	-2.27057506345149	-2.46705913416648	-2.58373736693335	-2.06396404477749	-2.38743700757706	-2.23798183184026	-2.55531980165043	-2.48943529118125	-2.18293531514674	-2.67037850057629	-2.33543962070441	-2.77256208365278	-1.2614648719509	-2.53542294686194	-1.83327816261198	-2.32527728287736	-2.28700818369125	-2.53304412206018	-2.41750717794173	-2.54379254172691	-2.09337867234729	-2.52975742198883	-2.36379527822532	-1.60445697349026	-2.03105686217521	-2.06056987941062	-2.15013163335003	-2.06029262302334	-2.51610365419373
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium	-1.92524452270568	-2.08012309377674	-2.18295496373147	-2.70742960307284	-2.29901751441952	-0.934638167822495	-2.320922316389	-2.29320852210509	-2.37287584245292	-2.46684855900297	-2.35163509757914	-2.40462407084296	-2.34380845828133	-2.2781512600095	-2.40556032897939	-2.42470676614242	-2.23550099793533	-2.57325742218626	-2.19208975258208	-2.32936469845294	-1.91712629284284	-2.6183893998455	-2.08956226774214	-2.00551751243037	-2.51849779708145	-1.60413245880673	-2.27057506345137	-2.46705913416637	-2.58373736693324	-2.06396404477744	-2.3874370075769	-2.23798183184017	-2.55531980165028	-2.48943529118112	-2.1829353151466	-2.67037850057615	-2.3354396207043	-2.77256208365262	-2.76554226872631	-2.53542294686182	-1.83327816261192	-2.32527728287725	-2.2870081836912	-2.53304412206007	-2.01204206983341	-2.54379254172676	-2.09337867234718	-2.12429231388038	-2.36379527822526	-0.305173989360003	-2.03105686217505	-2.06056987941051	-2.15013163334993	-2.06029262302329	0.240736711077903
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus	-1.51977941459752	-2.08012309377534	-2.18295496373102	-2.70742960307177	-2.29901751441873	0.0949812493586631	-2.32092231638829	-2.29320852210343	-2.37287584245247	-2.46684855900111	-1.54070488136288	-1.08286823086061	-2.3438084582806	-2.27815126000823	-2.40556032897803	-2.42470676614134	-1.83003588982699	-2.57325742218457	-2.19208975258243	-2.32936469845344	-1.91712629284191	-2.61838939984482	-0.297802798514226	-2.00551751243035	-2.51849779708039	-1.19866735069856	-2.27057506345214	-2.46705913416443	-2.58373736693406	-2.063964044778	-1.98197189946892	-2.23798183183941	-2.5553198016499	-2.48943529118036	-1.37200509893011	-2.67037850057537	-1.92997451259641	-0.863019578768497	-0.280635618939177	-0.625880441977779	-1.83327816261085	0.565094475019311	-2.28700818369052	-2.53304412205926	1.00838281631095	-1.22203670174525	-1.28244845612933	-0.871529345385008	-0.454252773340714	2.30756603193788	-2.03105686217445	-2.06056987941036	-2.15013163334958	-2.06029262302286	-2.51610365419342
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales	-1.92524452270568	-2.08012309377618	-2.1829549637312	-2.70742960307251	-2.29901751441884	-2.25639400780419	-2.32092231638863	-2.29320852210486	-2.37287584245259	-2.46684855900264	-2.35163509757875	-2.40462407084241	-2.34380845828105	-2.27815126000883	-2.40556032897909	-2.42470676614201	-2.23550099793485	-2.57325742218564	-2.19208975258163	-2.32936469845244	-1.91712629284231	-2.61838939984536	-2.08956226774163	-2.00551751243023	-2.51849779708134	-2.00959756691444	-2.27057506345078	-2.46705913416589	-2.58373736693299	-2.063964044777	-2.38743700757649	-2.23798183183956	-2.55531980165002	-2.48943529118079	-2.18293531514618	-2.6703785005756	-2.33543962070389	-2.77256208365221	-2.7655422687259	-2.53542294686129	-1.83327816261166	-1.91981217476869	-2.28700818369088	-2.53304412205941	-2.41750717794114	-2.1383274336194	-2.09337867234681	-0.620214917104102	-2.36379527822472	-1.60445697349026	-2.03105686217449	-2.06056987941006	-1.74466652524271	-2.0602926230229	-2.11063854608557
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermacoccaceae;g__Dermacoccus	-1.23209734214574	-2.08012309377682	-2.18295496373152	-2.70742960307291	-2.29901751441957	-1.1577817191367	0.0304529407744763	-2.29320852210511	-2.372875842453	-2.46684855900303	-2.3516350975792	-2.40462407084298	-2.34380845828138	-2.27815126000957	-2.40556032897946	-2.42470676614246	-2.2355009979354	-1.7623272059701	-2.19208975258217	-2.32936469845299	-1.91712629284291	-2.61838939984556	-2.0895622677422	-2.00551751243042	-2.51849779708154	-2.00959756691493	-1.86510995534316	-2.46705913416638	-2.58373736693329	-1.65849893666934	-2.38743700757698	-2.23798183184021	-2.55531980165035	-2.08397018307334	-2.18293531514667	-2.67037850057623	-2.33543962070439	-2.7725620836527	-1.95461205251085	-2.53542294686187	-1.83327816261197	-2.32527728287729	-2.28700818369127	-2.53304412206012	-2.41750717794166	-2.54379254172683	-2.09337867234723	-2.52975742198876	-2.36379527822532	-2.41538718970685	-2.03105686217514	-2.06056987941064	-2.15013163334996	-2.06029262302333	-2.5161036541937
